race_id,Track,Driver,Lap Time,Starting Position,finished,aero,Power,grip,reliability,pit time,overtaking,defending,consistency,fuel_mgt,tire_mgt,wet_ability,wet qualifying,win,wet race laps,setup_id,BOOST,pit stops
1198,Singapore,Leclerc,43.583,10,5,57,84,77,48,4.71,67,70,90,100,64,44,FALSE,Yes,FALSE,19,,2
1198,Singapore,Sainz,43.259,5,1,57,84,77,48,4.71,100,90,48,96,52,76,FALSE,Yes,FALSE,19,,2
1197,Australia,Leclerc,32.444,4,1,57,84,77,48,4.71,67,70,90,100,64,44,FALSE,Yes,FALSE,19,,2
1197,Australia,Grosjean,32.539,8,3,57,84,77,48,4.71,85,65,63,77,90,90,FALSE,Yes,FALSE,19,,2
1196,Monaco,Grosjean,33.886,7,1,57,84,77,48,4.71,85,65,63,77,90,90,TRUE,No,FALSE,19,,1
1196,Monaco,Leclerc,32.494,17,10,57,84,77,48,4.71,67,70,90,100,64,44,TRUE,No,FALSE,19,,2
1195,Baku,Leclerc,35.58,7,1,57,84,77,48,4.71,67,70,90,100,64,44,FALSE,Yes,FALSE,19,,2
1195,Baku,Grosjean,35.931,10,6,57,84,77,48,4.71,85,65,63,77,90,90,FALSE,Yes,FALSE,19,,2
1194,Japan,Grosjean,36.905,4,1,57,84,77,48,4.71,85,65,63,77,90,90,FALSE,Yes,TRUE,19,,1
1194,Japan,Leclerc,37.026,7,4,57,84,77,48,4.71,67,70,90,100,64,44,FALSE,Yes,TRUE,19,,2
1193,China,Grosjean,36.016,11,1,57,84,77,48,4.71,85,65,63,77,90,90,FALSE,Yes,TRUE,19,,2
1193,China,Leclerc,38.421,5,4,57,84,77,48,4.71,67,70,90,100,64,44,FALSE,Yes,TRUE,19,,2
1192,Australia,Leclerc,32.481,6,2,57,84,77,48,4.71,67,70,90,100,64,44,FALSE,Yes,FALSE,19,,2
1192,Australia,Grosjean,32.856,13,4,57,84,77,48,4.71,85,65,63,77,90,90,FALSE,Yes,FALSE,19,,2
1191,Italy,Leclerc,32.145,2,1,57,84,77,48,4.71,67,70,90,100,64,44,FALSE,Yes,FALSE,19,,2
1191,Italy,Grosjean,32.26,4,2,57,84,77,48,4.71,85,65,63,77,90,90,FALSE,Yes,FALSE,19,,2
1190,Italy,Grosjean,32.427,8,2,57,84,77,48,4.71,85,65,63,77,90,90,FALSE,Yes,FALSE,19,,2
1190,Italy,Leclerc,32.089,1,1,57,84,77,48,4.71,67,70,90,100,64,44,FALSE,Yes,FALSE,19,,2
1189,United Kingdom,Leclerc,29.992,10,5,57,84,77,48,4.71,67,70,90,100,64,44,TRUE,Yes,TRUE,19,,2
1189,United Kingdom,Grosjean,39.024,6,1,57,84,77,48,4.71,85,65,63,77,90,90,TRUE,Yes,TRUE,19,,2
1188,Baku,Leclerc,35.508,5,1,57,84,77,48,4.71,67,70,90,100,64,44,FALSE,Yes,FALSE,19,,2
1188,Baku,Grosjean,35.604,8,3,57,84,77,48,4.71,85,65,63,77,90,90,FALSE,Yes,FALSE,19,,2
1187,Monaco,Grosjean,33.794,9,2,57,84,77,48,4.71,85,65,63,77,90,90,TRUE,No,FALSE,19,,1
1187,Monaco,Leclerc,32.433,14,6,57,84,77,48,4.71,67,70,90,100,64,44,TRUE,No,FALSE,19,,1
1186,Monaco,Leclerc,32.902,10,9,57,84,77,48,4.71,67,70,90,100,64,44,FALSE,No,TRUE,19,,2
1186,Monaco,Grosjean,32.742,5,1,57,84,77,48,4.71,85,65,63,77,90,90,FALSE,No,TRUE,19,,1
1185,Monaco,Leclerc,32.768,5,5,57,84,77,48,4.71,67,70,90,100,64,44,FALSE,Yes,TRUE,19,,2
1185,Monaco,Grosjean,32.927,12,2,57,84,77,48,4.71,85,65,63,77,90,90,FALSE,Yes,TRUE,19,,1
1184,Singapore,Leclerc,46.436,12,4,63,86,64,68,2.81,67,70,90,100,64,44,TRUE,Yes,FALSE,18,,2
1184,Singapore,Perez,45.387,4,1,63,86,64,68,2.81,57,64,93,58,95,95,TRUE,Yes,FALSE,18,,1
1183,Singapore,Leclerc,43.257,5,1,63,86,64,68,2.81,67,70,90,100,64,44,FALSE,Yes,FALSE,18,,2
1183,Singapore,Perez,43.461,8,2,63,86,64,68,2.81,57,64,93,58,95,95,FALSE,Yes,FALSE,18,,2
1181,Baku,Leclerc,35.568,9,4,63,86,64,68,2.81,67,70,90,100,64,44,FALSE,No,FALSE,18,,2
1181,Baku,Perez,35.564,8,2,63,86,64,68,2.81,57,64,93,58,95,95,FALSE,No,FALSE,18,,2
1180,Singapore,Perez,45383,4,1,63,86,64,68,2.81,57,64,93,58,95,95,TRUE,Yes,TRUE,18,,1
1180,Singapore,Leclerc,45.48,13,7,63,86,64,68,2.81,67,70,90,100,64,44,TRUE,Yes,TRUE,18,,2
1177,Monaco,Perez,32.872,9,2,63,86,64,68,2.81,57,64,93,58,95,95,FALSE,No,FALSE,18,,1
1177,Monaco,Leclerc,32.842,7,3,63,86,64,68,2.81,67,70,90,100,64,44,FALSE,No,FALSE,18,,1
1176,Baku,Perez,35.558,8,2,63,86,64,68,2.81,57,64,93,58,95,95,FALSE,Yes,FALSE,18,,
1176,Baku,Leclerc,35.438,5,1,63,86,64,68,2.81,67,70,90,100,64,44,FALSE,Yes,FALSE,18,,
1175,Singapore,Bottas,43.545,9,4,51,85,71,60,4.77,43,33,95,92,95,41,FALSE,Yes,FALSE,17,,
1175,Singapore,Perez,43.44,8,1,51,85,71,60,4.77,57,64,93,58,95,95,FALSE,Yes,FALSE,17,,
1174,Singapore,Bottas,43.583,,,51,85,71,60,4.77,43,33,95,92,95,41,FALSE,,FALSE,17,,
1174,Singapore,Perez,43.562,,,51,85,71,60,4.77,57,64,93,58,95,95,FALSE,,FALSE,17,,
1172,Monaco,Perez,32.803,6,1,51,85,71,60,4.77,57,64,93,58,95,95,FALSE,Yes,TRUE,17,,
1172,Monaco,Bottas,32.853,7,4,51,85,71,60,4.77,43,33,95,92,95,41,FALSE,Yes,TRUE,17,,
1171,Baku,Bottas,35.651,9,1,51,85,71,60,4.77,43,33,95,92,95,41,FALSE,Yes,FALSE,17,,
1171,Baku,Perez,35.587,7,4,51,85,71,60,4.77,57,64,93,58,95,95,FALSE,Yes,FALSE,17,,
1170,Singapore,Perez,45.545,6,3,57,88,69,70,3.99,57,64,93,58,95,95,TRUE,No,TRUE,16,,
1170,Singapore,Bottas,43.966,15,8,57,88,69,70,3.99,43,33,95,92,95,41,TRUE,No,TRUE,16,,
1169,Baku,Perez,35.62,8,3,57,88,69,70,3.99,57,64,93,58,95,95,FALSE,Yes,FALSE,16,,
1169,Baku,Bottas,35.546,7,1,57,88,69,70,3.99,43,33,95,92,95,41,FALSE,Yes,FALSE,16,,
1168,Baku,Bottas,35.614,9,2,57,88,69,70,3.99,43,33,95,92,95,41,FALSE,No,FALSE,16,,
1168,Baku,Perez,35.493,7,4,57,88,69,70,3.99,57,64,93,58,95,95,FALSE,No,FALSE,16,,
1167,Monaco,Perez,32.787,6,0,57,88,69,70,3.99,57,64,93,58,95,95,FALSE,,FALSE,16,,
1167,Monaco,Bottas,32.826,8,0,57,88,69,70,3.99,43,33,95,92,95,41,FALSE,,FALSE,16,,
1166,Monaco,Bottas,32.804,7,6,57,88,69,70,3.99,43,33,95,92,95,41,FALSE,No,FALSE,16,,
1166,Monaco,Perez,32.846,8,4,57,88,69,70,3.99,57,64,93,58,95,95,FALSE,No,FALSE,16,,
1165,Monaco,Leclerc,32.772,6,2,57,88,69,70,3.99,67,70,90,100,64,44,FALSE,Yes,TRUE,16,,
1165,Monaco,Perez,32.768,5,1,57,88,69,70,3.99,57,64,93,58,95,95,FALSE,Yes,TRUE,16,,
1164,Monaco,Perez,32.783,8,2,76,85,47,65,2.92,57,64,93,58,95,95,FALSE,,FALSE,15,,
1164,Monaco,Leclerc,32.833,9,9,76,85,47,65,2.92,67,70,90,100,64,44,FALSE,,FALSE,15,,
1163,Singapore,Leclerc,43.498,11,6,76,85,47,65,2.92,67,70,90,100,64,44,FALSE,No,TRUE,15,,
1163,Singapore,Perez,43.481,10,5,76,85,47,65,2.92,57,64,93,58,95,95,FALSE,No,TRUE,15,,
1162,Baku,Leclerc,35.431,3,1,76,85,47,65,2.92,67,70,90,100,64,44,FALSE,Yes,FALSE,15,,
1162,Baku,Perez,35.603,9,2,76,85,47,65,2.92,57,64,93,58,95,95,FALSE,Yes,FALSE,15,,
1161,Singapore,Perez,43.551,9,3,76,85,47,65,2.92,57,64,93,58,95,95,FALSE,Yes,FALSE,15,,
1161,Singapore,Leclerc,43.42,6,1,76,85,47,65,2.92,67,70,90,100,64,44,FALSE,Yes,FALSE,15,,
1160,Singapore,Perez,45.447,4,2,76,85,47,65,2.92,57,64,93,58,95,95,TRUE,Yes,TRUE,15,,
1160,Singapore,Leclerc,46.174,14,7,76,85,47,65,2.92,67,70,90,100,64,44,TRUE,Yes,TRUE,15,,
1159,Monaco,Perez,32.8373,11,0,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,,FALSE,14,,
1159,Monaco,Leclerc,32.749,7,0,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,,FALSE,14,,
1158,Baku,Perez,5.63,9,1,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,Yes,FALSE,14,,
1158,Baku,Leclerc,35.531,4,2,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,Yes,FALSE,14,,
1157,Singapore,Perez,43.508,7,3,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,Yes,TRUE,14,,
1157,Singapore,Leclerc,43.432,6,2,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,Yes,TRUE,14,,
1156,Monaco,Leclerc,32.798,10,6,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,No,FALSE,14,,
1156,Monaco,Perez,32.759,8,4,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,No,FALSE,14,,
1155,Monaco,Perez,32.825,8,2,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,Yes,FALSE,14,,
1155,Monaco,Leclerc,32.66,4,1,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,Yes,FALSE,14,,
1154,Baku,Perez,35.528,7,2,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,Yes,FALSE,14,,
1154,Baku,Leclerc,35.525,6,1,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,Yes,FALSE,14,,
1153,Singapore,Perez,43.533,9,5,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,No,TRUE,14,,
1153,Singapore,Leclerc,43.37,7,3,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,No,TRUE,14,,
1152,Baku,Leclerc,35.513,7,1,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,Yes,FALSE,14,,
1152,Baku,Perez,35.541,9,2,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,Yes,FALSE,14,,
1151,Singapore,Leclerc,43.49,10,2,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,Yes,FALSE,14,,
1151,Singapore,Perez,43.483,9,1,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,Yes,FALSE,14,,
1150,Baku,Perez,35.525,8,2,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,Yes,FALSE,14,,
1150,Baku,Leclerc,35.515,6,1,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,Yes,FALSE,14,,
1149,Baku,Perez,35.55,8,2,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,Yes,FALSE,14,,
1149,Baku,Leclerc,35.541,6,1,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,Yes,FALSE,14,,
1148,Singapore,Perez,43.575,8,5,76,89,45,72,3.26,57,64,93,58,95,95,FALSE,Yes,FALSE,14,,
1148,Singapore,Leclerc,43.436,7,1,76,89,45,72,3.26,67,70,90,100,64,44,FALSE,Yes,FALSE,14,,
1147,Japan,Magnussen,37.296,11,5,71,88,52,79,3.11,79,96,36,88,68,79,FALSE,Yes,FALSE,9,5,
1147,Japan,Perez,37.057,8,2,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,4,
1146,United Kingdom,Sainz,35.489,19,2,69,90,65,68,3.18,100,90,48,96,52,76,FALSE,Yes,TRUE,8,6,
1146,United Kingdom,Magnussen,34.68,4,1,69,90,65,68,3.18,79,96,36,88,68,79,FALSE,Yes,TRUE,8,3,
1145,Italy,Vettel,31.984,3,1,69,90,65,68,3.18,68,92,58,79,80,43,FALSE,Yes,FALSE,8,4,
1145,Italy,Leclerc,32.107,5,2,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,Yes,FALSE,8,5,
1144,Australia,Vettel,32.498,8,1,75,84,68,59,2.9,68,92,58,79,80,43,FALSE,Yes,FALSE,3,4,
1144,Australia,Leclerc,32.496,7,2,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,5,
1143,Hungary,Perez,29.427,4,1,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,4,
1143,Hungary,Bottas,29.526,8,2,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,5,
1142,France,Bottas,36.868,6,1,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,5,
1142,France,Perez,36.941,7,2,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,4,
1141,France,Perez - 5,37.505,13,4,65,80,43,57,3.95,57,32,86,28,95,73,FALSE,No,FALSE,13,,
1141,France,Leclerc - 5,37.563,15,6,65,80,43,57,3.95,48,36,90,55,20,44,FALSE,No,FALSE,13,,
1140,France,Perez,36.935,9,1,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,4,
1140,France,Bottas,36.859,7,2,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,5,
1139,Brazil,Perez,27.447,5,2,75,88,66,66,3.24,57,64,93,58,95,95,FALSE,Yes,FALSE,1,4,
1139,Brazil,Leclerc,27.462,6,3,75,88,66,66,3.24,67,70,90,100,64,44,FALSE,Yes,FALSE,1,5,
1138,Monaco,Perez,32.782,7,4,75,88,66,66,3.24,57,64,93,58,95,95,FALSE,Yes,FALSE,1,2,
1138,Monaco,Leclerc,32.611,3,1,75,88,66,66,3.24,67,70,90,100,64,44,FALSE,Yes,FALSE,1,5,
1137,Austria,Hamilton,29.281,15,2,69,90,65,68,3.18,92,54,53,60,70,100,FALSE,Yes,FALSE,8,5,
1137,Austria,Perez,28.78,7,1,69,90,65,68,3.18,57,64,93,58,95,95,FALSE,Yes,FALSE,8,1,
1136,Japan,Magnussen,39.884,4,2,69,90,65,68,3.18,79,96,36,88,68,79,TRUE,Yes,FALSE,8,3,
1136,Japan,Russell,39.378,7,1,69,90,65,68,3.18,58,75,62,73,75,87,TRUE,Yes,FALSE,8,6,
1135,Italy,Magnussen,32.714,15,3,72,83,60,68,2.5,79,96,36,88,68,79,FALSE,Yes,FALSE,10,4,
1135,Italy,Vettel,31.965,3,1,72,83,60,68,2.5,68,92,58,79,80,43,FALSE,Yes,FALSE,10,5,
1134,Australia,Bottas,32.544,9,3,77,88,66,61,3.94,43,33,95,92,95,41,FALSE,Yes,FALSE,2,5,
1134,Australia,Perez,32.482,6,1,77,88,66,61,3.94,57,64,93,58,95,95,FALSE,Yes,FALSE,2,4,
1133,Hungary,Bottas,29.542,11,4,77,88,66,61,3.94,43,33,95,92,95,41,FALSE,Yes,FALSE,2,5,
1133,Hungary,Perez,29.469,8,2,77,88,66,61,3.94,57,64,93,58,95,95,FALSE,Yes,FALSE,2,4,
1132,France,Perez,36.965,11,2,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,Yes,FALSE,3,5,
1132,France,Bottas,36.908,9,1,75,84,68,59,2.9,43,33,95,92,95,41,FALSE,Yes,FALSE,3,4,
1131,Singapore,Magnussen,43.215,5,3,71,88,63,71,2.84,79,96,36,88,68,79,FALSE,No,FALSE,5,,
1131,Singapore,Leclerc,43.314,7,4,71,88,63,71,2.84,67,70,90,100,64,44,FALSE,No,FALSE,5,,
1130,Monaco,Bottas - 1,33.664,18,21,63,80,41,50,4.14,37,16,65,78,65,15,FALSE,No,TRUE,11,,
1130,Monaco,Norris - 8,33.7,20,15,63,80,41,50,4.14,41,44,56,77,90,48,FALSE,No,TRUE,11,,
1129,France,Bottas - 1,37.876,16,5,63,80,41,50,4.14,37,16,65,78,65,15,FALSE,Yes,FALSE,11,,
1129,France,Norris - 8,37.81,14,1,63,80,41,50,4.14,41,44,56,77,90,48,FALSE,Yes,FALSE,11,,
1128,Germany,Bottas - 1,30.218,14,8,65,80,43,57,3.95,37,16,65,78,65,15,FALSE,Yes,FALSE,13,,
1128,Germany,Perez - 5,30.184,11,3,65,80,43,57,3.95,57,32,86,28,95,73,FALSE,Yes,FALSE,13,,
1127,Austria,Perez - 5,29.202,8,1,57,79,46,57,4.1,57,32,86,28,95,73,FALSE,Yes,FALSE,12,,
1127,Austria,Leclerc - 5,29.501,15,3,57,79,46,57,4.1,48,36,90,55,20,44,FALSE,Yes,FALSE,12,,
1126,Spain,Leclerc - 5,29.785,13,7,63,80,41,50,4.14,48,36,90,55,20,44,FALSE,Yes,FALSE,11,,
1126,Spain,Perez - 5,29.606,9,3,63,80,41,50,4.14,57,32,86,28,95,73,FALSE,Yes,FALSE,11,,
1125,France,Norris - 8,37.856,14,2,63,80,41,50,4.14,41,44,56,77,90,48,FALSE,Yes,FALSE,11,,
1125,France,Bottas - 1,37.785,12,1,63,80,41,50,4.14,37,16,65,78,65,15,FALSE,Yes,FALSE,11,,
1124,France,Norris - 8,37.679,16,1,63,80,41,50,4.14,41,44,56,77,90,48,FALSE,Yes,FALSE,11,,
1124,France,Bottas - 1,37.36,12,5,63,80,41,50,4.14,37,16,65,78,65,15,FALSE,Yes,FALSE,11,,
1123,Singapore,Leclerc,43.236,4,1,71,88,63,71,2.84,67,70,90,100,64,44,FALSE,Yes,FALSE,5,,
1123,Singapore,Magnussen,43.616,11,2,71,88,63,71,2.84,79,96,36,88,68,79,FALSE,Yes,FALSE,5,,
1122,Baku,Perez,35.57,8,5,75,88,66,66,3.24,57,64,93,58,95,95,FALSE,No,FALSE,1,,
1122,Baku,Magnussen,36.173,16,4,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,No,FALSE,1,,
1121,Monaco,Magnussen,32.811,6,1,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,Yes,FALSE,1,,
1121,Monaco,Perez,32.824,7,3,75,88,66,66,3.24,57,64,93,58,95,95,FALSE,Yes,FALSE,1,,
1120,Baku,Perez,35.46,6,1,75,88,66,66,3.24,57,64,93,58,95,95,FALSE,Yes,FALSE,1,,
1120,Baku,Magnussen,35.379,5,2,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,Yes,FALSE,1,,
1119,Baku,Perez,35.493,7,3,75,88,66,66,3.24,57,64,93,58,95,95,FALSE,Yes,FALSE,1,,
1119,Baku,Magnussen,35.373,4,2,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,Yes,FALSE,1,,
1118,Monaco,Magnussen,33.168,12,5,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,Yes,FALSE,1,,
1118,Monaco,Perez,32.783,5,1,75,88,66,66,3.24,57,64,93,58,95,95,FALSE,Yes,FALSE,1,,
1116,Singapore,Grosjean,43.96,11,2,75,88,66,66,3.24,85,65,63,77,90,90,FALSE,Yes,FALSE,1,,
1116,Singapore,Magnussen,43.443,5,1,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,Yes,FALSE,1,,
1115,Singapore,Leclerc,43.443,6,1,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,FALSE,6,,
1115,Singapore,Vettel,43.666,10,3,73,88,63,66,3.54,68,92,58,79,80,43,FALSE,Yes,FALSE,6,,
1114,Monaco,Leclerc,32.724,5,3,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,TRUE,6,,
1114,Monaco,Vettel,32.768,6,6,73,88,63,66,3.54,68,92,58,79,80,43,FALSE,Yes,TRUE,6,,
1113,Monaco,Leclerc,32.773,7,3,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,FALSE,6,,
1113,Monaco,Vettel,32.678,5,2,73,88,63,66,3.54,68,92,58,79,80,43,FALSE,Yes,FALSE,6,,
1112,Baku,Magnussen,35.998,12,3,69,90,65,68,3.18,79,96,36,88,68,79,FALSE,No,FALSE,8,,
1112,Baku,Leclerc,35.488,6,2,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,No,FALSE,8,,
1111,Baku,Leclerc,35.418,5,1,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,Yes,FALSE,8,,
1111,Baku,Magnussen,35.68,12,3,69,90,65,68,3.18,79,96,36,88,68,79,FALSE,Yes,FALSE,8,,
1110,Singapore,Magnussen,43.139,4,1,69,90,65,68,3.18,79,96,36,88,68,79,FALSE,Yes,TRUE,8,,
1110,Singapore,Leclerc,43.24,5,2,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,Yes,TRUE,8,,
1109,Russia,Leclerc,38.355,3,1,77,88,66,61,3.94,67,70,90,100,64,44,FALSE,Yes,TRUE,2,,
1109,Russia,Grosjean,38.496,5,2,77,88,66,61,3.94,85,65,63,77,90,90,FALSE,Yes,TRUE,2,,
1108,Baku,Sainz,35.239,1,4,77,88,66,61,3.94,100,90,48,96,52,76,FALSE,Yes,FALSE,2,,
1108,Baku,Bottas,35.53,9,2,77,88,66,61,3.94,43,33,95,92,95,41,FALSE,Yes,FALSE,2,,
1107,Belgium,Grosjean,45.736,6,7,77,88,66,61,3.94,85,65,63,77,90,90,TRUE,Yes,TRUE,2,,
1107,Belgium,Perez,33.368,3,1,77,88,66,61,3.94,57,64,93,58,95,95,TRUE,Yes,TRUE,2,,
1106,Belgium,Hulkenberg,41.383,9,2,77,88,66,61,3.94,64,72,24,12,70,61,FALSE,Yes,TRUE,2,,
1106,Belgium,Kubica,42.038,15,5,77,88,66,61,3.94,90,66,32,36,84,67,FALSE,Yes,TRUE,2,,
1105,Austria,Hulkenberg,29.14,8,2,77,88,66,61,3.94,64,72,24,12,70,61,FALSE,Yes,FALSE,2,,
1105,Austria,Albon,29.463,16,3,77,88,66,61,3.94,54,37,45,70,42,67,FALSE,Yes,FALSE,2,,
1104,Mexico,Giovinazzi,36.354,20,5,77,88,66,61,3.94,90,48,42,66,100,71,FALSE,Yes,FALSE,2,,
1104,Mexico,Vettel,35.418,2,1,77,88,66,61,3.94,68,92,58,79,80,43,FALSE,Yes,FALSE,2,,
1103,Brazil,Kubica,31.525,11,3,77,88,66,61,3.94,90,66,32,36,84,67,FALSE,Yes,FALSE,2,,
1103,Brazil,Bottas,27.519,4,1,77,88,66,61,3.94,43,33,95,92,95,41,FALSE,Yes,FALSE,2,,
1102,Spain,Sainz,29.111,3,1,77,88,66,61,3.94,100,90,48,96,52,76,FALSE,Yes,FALSE,2,,
1102,Spain,Verstappen,29.933,16,6,77,88,66,61,3.94,57,37,39,72,15,66,FALSE,Yes,FALSE,2,,
1101,Bahrain,Kubica,33.97,4,1,77,88,66,61,3.94,90,66,32,36,84,67,FALSE,Yes,FALSE,2,,
1101,Bahrain,Verstappen,34.935,18,2,77,88,66,61,3.94,57,37,39,72,15,66,FALSE,Yes,FALSE,2,,
1100,Canada,Russell,28.753,6,1,77,88,66,61,3.94,58,75,62,73,75,87,FALSE,Yes,FALSE,2,,
1100,Canada,Albon,29.178,14,3,77,88,66,61,3.94,54,37,45,70,42,67,FALSE,Yes,FALSE,2,,
1099,Canada,Albon,29.581,20,9,77,88,66,61,3.94,54,37,45,70,42,67,FALSE,Yes,FALSE,2,,
1099,Canada,Vettel,28.61,5,1,77,88,66,61,3.94,68,92,58,79,80,43,FALSE,Yes,FALSE,2,,
1098,Monaco,Vettel,32.613,3,1,77,88,66,61,3.94,68,92,58,79,80,43,FALSE,Yes,FALSE,2,,
1098,Monaco,Albon,33.891,20,11,77,88,66,61,3.94,54,37,45,70,42,67,FALSE,Yes,FALSE,2,,
1097,United Kingdom,Stroll,40.712,19,8,75,88,66,66,3.24,67,54,39,62,72,42,TRUE,Yes,TRUE,1,,
1097,United Kingdom,Ricciardo,39.66,10,3,75,88,66,66,3.24,98,82,42,20,54,83,TRUE,Yes,TRUE,1,,
1096,United Kingdom,Albon,35.226,9,1,75,88,66,66,3.24,54,37,45,70,42,67,FALSE,Yes,TRUE,1,,
1096,United Kingdom,Hulkenberg,35.7,19,7,75,88,66,66,3.24,64,72,24,12,70,61,FALSE,Yes,TRUE,1,,
1095,France,Verstappen,37.392,11,2,75,88,66,66,3.24,57,37,39,72,15,66,FALSE,Yes,FALSE,1,,
1095,France,Kvyat,37.21,8,1,75,88,66,66,3.24,67,81,42,62,87,88,FALSE,Yes,FALSE,1,,
1094,France,Norris,36.924,3,2,77,88,66,61,3.94,63,65,57,87,90,61,FALSE,Yes,FALSE,2,,
1094,France,Kvyat,37.261,10,1,77,88,66,61,3.94,67,81,42,62,87,88,FALSE,Yes,FALSE,2,,
1093,Baku,Gasly,35.487,4,1,75,88,66,66,3.24,59,47,74,67,90,63,FALSE,Yes,TRUE,1,,
1093,Baku,Verstappen,36.641,18,9,75,88,66,66,3.24,57,37,39,72,15,66,FALSE,Yes,TRUE,1,,
1092,Bahrain,Grosjean,34.279,11,2,75,88,66,66,3.24,85,65,63,77,90,90,FALSE,Yes,TRUE,1,,
1092,Bahrain,Bottas,33.953,3,1,75,88,66,66,3.24,43,33,95,92,95,41,FALSE,Yes,TRUE,1,,
1091,France,Kubica,37.398,12,3,75,88,66,66,3.24,90,66,32,36,84,67,FALSE,Yes,TRUE,1,,
1091,France,Perez,36.802,1,1,75,88,66,66,3.24,57,64,93,58,95,95,FALSE,Yes,TRUE,1,,
1090,Belgium,Perez,40.95,3,1,75,88,66,66,3.24,57,64,93,58,95,95,FALSE,Yes,FALSE,1,,
1090,Belgium,Russell,41.559,11,3,75,88,66,66,3.24,58,75,62,73,75,87,FALSE,Yes,FALSE,1,,
1089,Germany,Ricciardo,30.684,18,3,75,88,66,66,3.24,98,82,42,20,54,83,FALSE,Yes,FALSE,1,,
1089,Germany,Norris,29.989,7,1,75,88,66,66,3.24,63,65,57,87,90,61,FALSE,Yes,FALSE,1,,
1088,Germany,Ricciardo,30.474,16,2,75,88,66,66,3.24,98,82,42,20,54,83,FALSE,Yes,TRUE,1,,
1088,Germany,Gasly,29.698,1,1,75,88,66,66,3.24,59,47,74,67,90,63,FALSE,Yes,TRUE,1,,
1087,Germany,Kvyat,30.482,14,3,75,88,66,66,3.24,67,81,42,62,87,88,FALSE,Yes,FALSE,1,,
1087,Germany,Gasly,30.015,5,1,75,88,66,66,3.24,59,47,74,67,90,63,FALSE,Yes,FALSE,1,,
1086,Canada,Kvyat,29.203,15,2,75,88,66,66,3.24,67,81,42,62,87,88,FALSE,Yes,TRUE,1,,
1086,Canada,Verstappen,29.03,12,4,75,88,66,66,3.24,57,37,39,72,15,66,FALSE,Yes,TRUE,1,,
1085,Germany,Verstappen,30.951,21,4,75,88,66,66,3.24,57,37,39,72,15,66,FALSE,Yes,FALSE,1,,
1085,Germany,Kubica,29.946,6,1,75,88,66,66,3.24,90,66,32,36,84,67,FALSE,Yes,FALSE,1,,
1084,Baku,Kubica,36.155,16,1,75,88,66,66,3.24,90,66,32,36,84,67,FALSE,Yes,FALSE,1,,
1084,Baku,Verstappen,38.763,18,2,75,88,66,66,3.24,57,37,39,72,15,66,FALSE,Yes,FALSE,1,,
1083,Italy,Giovinazzi,33.007,18,1,75,88,66,66,3.24,90,48,42,66,100,71,FALSE,,FALSE,1,,
